,0 AC,0 land_transport_EV,1 AC,1 land_transport_EV,10 AC,10 land_transport_EV,11 AC,11 land_transport_EV,12 AC,12 land_transport_EV,13 AC,13 land_transport_EV,14 AC,14 land_transport_EV,15 AC,15 land_transport_EV,2 AC,2 land_transport_EV,3 AC,3 land_transport_EV,4 AC,4 land_transport_EV,43775 AC,43775 H2_for_industry,43776 AC,43776 H2_for_industry,43777 AC,43778 AC,43778 H2_for_industry,43779 AC,43779 H2_for_industry,43780 AC,43780 H2_for_industry,43781 AC,43781 H2_for_industry,43782 AC,43782 H2_for_industry,43783 AC,43783 H2_for_industry,43784 AC,43785 AC,43785 H2_for_industry,43786 AC,43787 AC,43787 H2_for_industry,43788 AC,43788 H2_for_industry,48639 CH4,48640 CH4,48641 CH4,48642 CH4,48643 CH4,48644 CH4,48645 CH4,48646 CH4,48647 CH4,48648 CH4,48649 CH4,48650 CH4,5 AC,5 land_transport_EV,50834 central_heat,52040 rural_heat,52041 rural_heat,52042 rural_heat,52043 rural_heat,52044 rural_heat,52046 rural_heat,52052 rural_heat,52053 rural_heat,52055 rural_heat,52058 rural_heat,52059 rural_heat,52061 rural_heat,52069 rural_heat,52071 rural_heat,52084 rural_heat,52086 rural_heat,52087 CH4_for_industry,52087 rural_gas_boiler,52101 H2_for_industry,52101 H2_hgv_load,52102 central_heat,52103 central_heat,52104 central_heat,52105 central_heat,52106 central_heat,52107 central_heat,52108 central_heat,52109 central_heat,52110 central_heat,52111 central_heat,52112 central_heat,52114 central_heat,52115 central_heat,52116 central_heat,52117 central_heat,52118 central_heat,52119 central_heat,52120 central_heat,52121 central_heat,52122 central_heat,6 AC,6 land_transport_EV,7 AC,7 land_transport_EV,8 AC,8 land_transport_EV,9 AC,9 land_transport_EV
10,1595.9675640116661,25.150432493843255,2812.742053641921,50.528599938668776,1395.3653723139876,49.9990743099479,1763.7352444076168,37.87284946194268,9302.937712623798,139.75264275399968,763.0888314891494,6.478027719505917,1493.3842682961315,37.199902908556396,1495.6988245152409,46.27592757251114,1776.7751120276569,19.70322011708413,516.0750750810255,8.896592595236143,2561.9411395361194,72.36006974564225,14502.087433118266,415.02148427083335,10371.177053488165,1598.13083625,7754.917842707328,9528.82470239255,517.5741359166666,4156.954759656559,764.9263341666666,2520.4256906084797,764.9263341666666,71761.0,1651.7463891666666,1602.9710537003048,863.4360502083332,47117.65386786833,863.4360502083332,1020.5302407956567,14215.204033863058,1694.1099472916665,20558.697721662007,18239.02772465244,609.9109516041666,22652.558448351876,1201.6882454166666,10054.683978878578,21712.793137111825,3200.179001385861,14667.24817448252,5036.255688771987,71588.36444800826,54140.22881897535,1236.7664326869292,38538.913027233146,3562.5033899412147,36244.48548287115,2623.998021108277,1895.550058107744,53.80098449945217,33.843089875151875,147.543618671,628.138500497,331.809177658902,233.36204760763,294.15729608,230.834024268,441.40469658871,69.715725507,284.54766028,240.13257903516,365.994948063,54.5106300326,650.530407779,274.122526599,55.3456610858,168.81652065293,21559.3359801184,64651.04423158041,1831.0591166898,3019.572749592712,375.8167349140208,380.25549688008874,318.8637149104902,661.151983284016,1259.204007831718,253.29721976440794,404.94950156824706,247.2375144650545,1020.8620881446628,1726.0899332830743,369.60686490739994,527.4283485066516,1634.0945837071342,389.9449810618942,162.16892282201576,197.6196351137087,20.008793294093888,303.677013949609,170.13229729363505,544.7493868978955,443.1047714750539,7.186963613028638,2612.3348629921466,52.16896722407546,2272.482615848057,37.5922610302805,5878.4915805042565,105.239293587656
11,2706.1735103029723,273.42691510985605,4985.821632317427,518.1605418818071,3056.317957275051,353.5381349506788,3174.0613575434745,359.6049798736349,13997.738622515762,1083.3804812310264,1128.9982938099297,92.0756450779736,3128.8409826709444,420.9872068464756,3307.1316705458803,459.62407072260976,2653.4683978385488,269.09658000804484,998.1203277417532,125.81430957652628,5520.866990901902,690.4600366731174,14448.076422883518,415.02148427083335,10101.176368847733,1598.13083625,9309.738118131403,10757.623860123356,517.5741359166666,4844.593518420016,764.9263341666666,2713.7026297574757,764.9263341666666,84743.0,1651.7463891666666,1546.3927435122305,863.4360502083332,28683.345045826893,863.4360502083332,993.8721577547926,15483.600432627107,1694.1099472916665,24691.69842378868,22839.787517743564,609.9109516041666,24998.93205068537,1201.6882454166666,17703.63492735584,39897.746961483244,5612.641759972263,26976.790381436243,9283.629113598186,136828.80829169357,98060.74432279164,2285.323450200604,71664.35929176722,6467.961677938367,68452.3338691241,4790.14773564682,4139.007424733005,365.87982629891485,67.83616974822621,291.853756969,1357.380994577,705.83559774548,446.38230831013,565.50666577,451.476199237,816.8487821747,143.282162037,533.258614015,514.00896536294,737.2536643239999,112.474178705,1230.785324316,527.76137695,117.98673148499999,332.80226829565,25390.3590051397,130033.46922521296,1940.0016912168,3019.572749592712,659.4299448813475,687.6774081438149,536.3309913057757,1268.4423683854282,2403.8578854075786,465.77969314326987,757.6746698950926,444.4677780659432,2159.1775743271323,3964.5399497574786,710.7019954103904,1065.0731068843827,3859.766820009388,746.330786445589,386.44874267503985,374.3512548310572,33.559396701662045,620.4834492887877,319.72020716251404,1049.0228984053301,805.8634455220106,107.8314852155745,4853.699192903001,589.6659160833806,4137.837026744322,510.42289853841066,10522.411466477994,1049.1285907402635
12,3984.383618874135,177.76925751916133,7533.377742584733,334.06027723196894,5301.640234982605,255.38871114281937,4917.845005172633,227.9679707447067,19778.098032529128,755.4419728757348,1567.3284398489811,60.10455396026373,5243.590106971543,272.46736139059067,5679.13337480825,326.5857513602823,3675.657551707189,172.6362089458853,1544.2103307196114,75.6522963065654,9608.06719412239,474.5669354896527,15637.598000124453,415.02148427083335,11363.053608800325,1598.13083625,9190.598171448455,11043.289216861576,517.5741359166666,4987.432705747677,764.9263341666666,2967.4411016338486,764.9263341666666,82849.0,1651.7463891666666,1863.9385207777987,863.4360502083332,44823.72465644012,863.4360502083332,1096.4853961142946,17687.649280124067,1694.1099472916665,24260.230428462994,24742.252281649602,609.9109516041666,26484.950301488156,1201.6882454166666,15368.838238549364,34346.898190032625,4876.251881339584,23219.37598838922,7987.143690275783,116914.5516454504,84694.78493155954,1965.2576700686107,61553.0142492071,5581.087852236612,58621.08010996972,4128.943445668921,7048.584111858975,269.3277175454423,54.73336691773995,231.949699567,1061.7494021887,551.4813141623,355.44789597874,451.96578911,357.882134885,659.0382606524,109.304232226,429.745905352,401.76177278224,577.370819496,87.5811522945,986.057121385,420.16772132,91.776231739,262.89406958515,24637.4324219896,102778.57777817808,1917.0938947196,3019.572749592712,541.083200252829,560.8002806323246,442.68580187059507,1023.2200315286003,1936.2644195300018,376.3464420706404,611.6337544601188,361.9525856466782,1699.2932922908012,3111.3185313399313,574.6697708456675,847.2682019641643,3038.750522393579,596.5320599884462,299.09720964510393,300.0390385385221,27.27271557448259,488.53270443810646,254.6315037056039,841.8084177237864,1269.2560695791453,70.44304856285453,7611.911635717772,380.13547403831035,6666.699130545492,329.3761295452714,17632.28824204655,725.6182101815939
13,3031.2212857652207,288.22401731531136,5578.324137522065,563.2405253518373,3635.641147671514,410.5240214895457,3612.5831319490326,384.8317473856732,15416.542225611993,1245.7561918701977,1249.1562777563693,98.83938845619559,3726.7824433194055,453.4721507206559,3908.7855388896105,517.7787953279912,2921.3633386198626,279.0989403054118,1135.9239910923409,129.7219212744385,6692.379430551381,774.5089159652125,15792.754175855178,415.02148427083335,12115.255852166463,1598.13083625,9659.479275017402,11159.54978321106,517.5741359166666,5178.350720272265,764.9263341666666,3175.9790037305447,764.9263341666666,88011.0,1651.7463891666666,2017.153039133284,863.4360502083332,44705.37859746431,863.4360502083332,1073.0043550131422,18319.447313859266,1694.1099472916665,24131.923671157616,25472.190732857995,609.9109516041666,26670.511800914483,1201.6882454166666,17403.02499277567,39183.06362564934,5517.830029982004,26493.01545563667,9116.703916146276,134264.80628829,90806.43498015472,2244.1143146522686,70362.50256636842,6353.774826465079,67186.53947959581,4705.01630672742,4843.592520714891,432.48127860669047,64.70642708976192,278.45513679,1288.510952325,680.66005198544,421.44485572795,544.48856409,429.265215383,775.43119155024,134.662920619,506.7646083,480.82582903798,699.620223894,107.291965733,1165.669449365,505.79155256,112.752022187,315.01518973277,24220.07262853,124216.96634987705,1923.6664064481,3019.572749592712,595.4700602697231,628.563980508977,456.6703594676802,1232.5020152941436,2292.3190025031076,438.74801667209937,712.8400095854096,393.67078170362737,2070.4215335531417,3794.372077826432,640.4773519194193,1021.5741456081548,3704.254520232694,697.3484257303356,373.667093737849,348.75628353720515,27.388888472285597,584.255185045436,293.27335197228206,1010.5964064960866,928.9307765230061,113.45027234777808,5587.962564434095,630.8012296482921,4899.777466707612,538.2007007598877,12650.349657567482,1169.3237620182335
14,2392.739849761706,157.49159378698096,4304.049142127741,291.66173697821796,2472.1732711820287,243.75264645181596,2724.269767216473,224.7884086528793,12491.601275145342,741.4043949486222,1031.9676207068162,44.54618006106466,2627.499067121906,233.63037251029164,2725.99897214812,268.86089134961367,2416.2771332504212,148.7364191096276,870.2358961268218,65.96510081645101,4551.579697520274,400.9445017678663,16363.497338291227,415.02148427083335,12883.243831172245,1598.13083625,8231.022022331941,10178.885064144695,517.5741359166666,4847.975329440115,764.9263341666666,3087.515654053601,764.9263341666666,80968.0,1651.7463891666666,1701.774533615002,863.4360502083332,49366.168164589915,863.4360502083332,1093.6506490572594,17052.117709672028,1694.1099472916665,22545.20151385719,22118.401714150365,609.9109516041666,24479.56292242207,1201.6882454166666,10653.144765968138,23135.600245201218,3388.9322527863396,15630.357804483769,5368.573997518728,76692.83532718637,74885.30486066685,1318.806474809887,41130.67767282973,3789.829054022877,38764.456446933254,2793.4795188781945,3341.3763073713503,258.2568414886482,57.810023503010115,248.488085376,1101.551728424,590.5528952211,377.55313963929,491.99933493,381.500471487,703.8317004446,117.764866157,457.390973504,410.32264888254,617.157781495,93.565995754,1051.380047793,456.00326853,97.021932593,282.02834171215,22135.8483622921,109940.41640586936,1832.1829897228,3019.572749592712,532.4644068615647,560.150493387859,400.8979048025192,1108.079504818669,2058.392330638024,394.658717240468,639.6844586819534,341.8073173202823,1809.8491590679832,3235.222965772511,550.8610029454604,903.7893219866488,3146.8503505854655,619.1762406356595,316.45851979462816,309.80979787209105,23.608998010569653,509.55255510238726,260.1500481650877,912.5905151019222,696.1683242742318,53.83203202020377,4210.569029202824,332.25448921509087,3583.8730692692034,269.4954402819276,8828.25119606863,624.6824439559132
15,1576.190238960818,18.70510748657398,2772.740945521671,34.59229656815296,1360.0085090054476,30.01269747968763,1735.2812754546105,26.699509710102575,9210.37611564323,94.87710086652078,755.6999352672433,3.8773288233205676,1456.2824434735724,24.500421880627982,1459.407371924504,36.28783901408315,1758.7923629288248,18.676477940636687,506.86739616258376,5.9275492515880615,2497.794283808504,48.4147483514389,14858.08186967801,415.02148427083335,10017.891912457562,1598.13083625,7902.246350708592,9864.101920627054,517.5741359166666,3975.0807421642667,764.9263341666666,2370.7908788897753,764.9263341666666,72406.0,1651.7463891666666,1446.4778114003702,863.4360502083332,43415.636740696515,863.4360502083332,1004.9649897227564,12733.746522692772,1694.1099472916665,20888.278844146058,18245.24079177587,609.9109516041666,22300.525981997533,1201.6882454166666,14284.310184070035,30423.059350024352,4006.04357083084,21988.57677542236,5524.932117727815,96323.14808948604,47181.23404718173,1729.9817471337906,50910.21106835081,4718.913679397325,51848.350468795375,3699.0813396918716,1847.938018749831,34.01167857082328,40.60452334966335,177.75189968,799.501481613,417.11471242686,253.51725951135,366.64292329,269.213600637,541.3347231922,80.520529471,343.960637907,303.51879393832,450.131799494,60.9236437935,795.453977424,339.441083065,67.294071104,188.90892034875,22097.9839097454,79398.55087070307,1850.34986626,3019.572749592712,447.26766921136715,453.8259589795816,369.7330797649561,813.4161317857333,1549.4935978871697,309.087884218168,495.4618281582084,281.86916228408626,1283.2687738124002,2263.165314151755,442.9191376802603,615.1846965453476,2176.441786975828,423.3254871184928,217.08131738958053,217.80066599386004,21.6277516505192,348.9707431035893,182.19611280321777,585.031630247081,436.56324787551944,5.674260456580669,2563.498256905625,40.62284561485285,2228.1145654830802,30.79007400199771,5762.796635883261,78.96868545934558
16,3397.1132087759597,352.2878635674715,6334.545483533476,675.1212395126931,4325.159952185682,473.2063447702676,4133.8014772166225,473.01734210178256,17181.26020191565,1488.2961073499173,1368.8470409050228,123.1206638365984,4322.099059593603,539.9935258701444,4632.809563100229,625.5873280186206,3188.703903199311,340.5940747708082,1277.9366245186427,155.63607669621706,7916.051830531958,927.7149333795533,16166.749857542622,415.02148427083335,11073.420773590435,1598.13083625,9606.524106479625,11363.370557356,517.5741359166666,5040.851083156814,764.9263341666666,2904.0787109570133,764.9263341666666,87505.0,1651.7463891666666,1685.8468033886445,863.4360502083332,31523.099708823178,863.4360502083332,1052.4949962291284,16562.079975988367,1694.1099472916665,25094.77256497398,23721.29514209128,609.9109516041666,24908.64900318269,1201.6882454166666,19161.50257575487,41477.30326025597,5331.926491841048,30044.398789676965,7485.266579437019,133362.00279046348,75060.94830621753,2363.7482167979947,69641.01690796687,6390.482995907891,71497.93802011765,5030.931057020091,5822.677080933614,479.4448164526839,69.08056591755695,295.637076696,1324.213269133,693.05096701171,418.03806863647003,606.59061433,444.115664117,874.8920750478,132.114648626,562.060941834,494.2892509168,739.861615563,106.600333366,1317.647531924,564.35144281,113.990553078,318.58975520385,25567.8163090887,131560.27691502788,1950.2916632515999,3019.572749592712,710.7245918576771,734.0298454490335,584.5075809997433,1364.2097632714467,2585.1654880471187,510.4960105330358,824.288960139467,460.01298997554886,2145.368836259029,3796.474820768344,722.7928703581042,1028.6088389653232,3660.9275585888604,703.1436311685437,364.0080230189568,365.2959192166446,34.804291117718655,576.1571236943379,302.9837182664387,987.4116623365745,1051.2483749645048,135.5568925999105,6346.0043247442,788.1437107650563,5569.935867596056,648.2478082664311,14864.751362386394,1434.8103313061874
17,3263.650741892707,173.7794855395332,6057.216212929781,336.5763868018985,4109.575297051431,241.9764094101265,3957.0090537710507,224.2588885219302,16597.77112750244,711.2495213964721,1324.8220596436056,58.79771141894162,4139.678158566282,273.19573152065277,4382.825300645321,292.0590159948915,3095.3370308569292,163.23510075733066,1226.7793206379097,79.17246587667614,7542.114646954285,452.4523746384366,16203.20849111195,415.02148427083335,11388.75188448749,1598.13083625,9188.649164629987,11361.932989634974,517.5741359166666,5004.523921436057,764.9263341666666,2952.935531019471,764.9263341666666,83044.0,1651.7463891666666,1790.5073063014106,863.4360502083332,45354.26731491256,863.4360502083332,1082.412554978322,17214.946747642964,1694.1099472916665,24438.700690606223,25093.43862434519,609.9109516041666,25704.272459350774,1201.6882454166666,17298.475438385703,37254.71888507921,4825.455624087768,26967.17447267855,6736.443074604442,119213.61865810069,66550.83169345168,2121.6572683760933,62486.080874790896,5751.964203013396,63992.0387431817,4522.180946913657,5536.750179218988,260.9873948348686,66.27294309399358,274.900698876,1220.020901021,647.8812100726,385.36556228309,568.02435633,409.866912773,810.44153236697,120.736613856,519.03616694,449.52102501297,679.480313152,99.048857465,1211.955866174,525.49102239,105.01647351,294.55802954594,24601.4217722836,122068.52355407688,1909.0005309342,3019.572749592712,631.5352624652121,658.1545073590988,489.8420025856912,1305.5318818507342,2425.367275500136,468.74548860318555,760.1285053901319,398.01765743463386,2019.7925866200137,3578.9451662335264,639.6015560882646,970.5689645193427,3485.405387083658,644.9476806271981,345.5856605071748,329.76839482633835,27.85135893937127,532.1882952412218,271.3033975732213,936.8039758445381,1004.6896416256261,69.57686081901193,6102.706966901359,365.602800268447,5360.563481402282,322.5359551012516,14273.65586291482,675.1461171284318
18,3188.0544578132794,281.27427288144827,5946.074513121452,565.4840433225036,3885.6308638685477,397.71815652027726,3806.0115815701456,389.217474951176,16101.25489400985,1238.7782029134687,1290.3436008974568,97.0322987884283,3910.218841417977,448.1675893962383,4124.086509657284,505.8995588030666,3048.7579404701523,279.6370314657688,1238.4912490238673,130.22203014511615,6914.174605063536,750.8661417560652,17286.69717774009,415.02148427083335,12295.28471208714,1598.13083625,9549.552024527171,11497.432375949224,517.5741359166666,5113.672815526148,764.9263341666666,3230.3985756672896,764.9263341666666,87229.0,1651.7463891666666,1985.8355976018615,863.4360502083332,47119.14023861333,863.4360502083332,1100.168181671335,17850.597074462283,1694.1099472916665,24058.291970520084,25421.805814990345,609.9109516041666,25309.74994550182,1201.6882454166666,19955.271741064982,43276.395290481945,5547.715596511909,31355.493903957,7804.313466341149,139390.12274532983,73965.25307480924,2466.8945028630214,72689.47899903514,6662.532994055745,74695.93298457566,5247.691265258858,5233.44215118628,411.3239228669554,65.8290373847094,273.351765697,1198.785096604,643.64501359432,380.46850765246,563.15237338,403.98199707,798.49422193673,121.234142709,513.59728653,442.82396671432,675.44450039,97.638776413,1195.36472043,521.67985671,103.663864933,291.6595927604,24103.5875805277,120891.28174301071,1910.7987077184,3019.572749592712,611.4794636631912,636.5209412370604,467.18508574077026,1287.6794278553284,2379.382910724427,457.45475593444604,742.920843055032,383.75224706312747,2005.4262802676265,3524.746534617095,620.5477247837572,953.3009984915305,3446.4791209723758,631.942056209929,339.8524556873622,323.81523101482253,26.311950420386356,529.2387769309976,265.9651657585302,918.402568435787,989.7164510338051,112.15245948173106,5909.337341672129,636.7658525304869,5073.473357807907,533.3327739909291,12804.87775411513,1160.1683734073304
19,1859.742967243355,118.45547759439796,3335.856451946415,230.17397233191878,1850.275257123719,196.79766569286585,2106.7831781034574,166.86141737783328,10464.693476152499,576.1957700068369,848.9709069055181,36.955131359398365,1901.5124624486798,183.61025822162628,1951.2094572933065,210.08791709225625,1989.8666601739196,109.81165613047779,647.7926204974874,50.775057972525246,3313.72322393017,321.88984656659886,16984.657986442806,415.02148427083335,12359.246581729178,1598.13083625,8201.224262709055,10266.813637352081,517.5741359166666,4536.331163257728,764.9263341666666,2919.4249546776628,764.9263341666666,78538.0,1651.7463891666666,1828.3732786629666,863.4360502083332,53416.026164793584,863.4360502083332,1108.6717173877419,15659.161885844334,1694.1099472916665,21759.705983587257,20811.90671924989,609.9109516041666,23559.59835634468,1201.6882454166666,10188.763352192924,21140.429101003923,2892.6539071707907,15223.82491021065,3878.771591487199,65220.34306469968,49362.56791265987,1197.7861623525823,35181.30674098956,3315.2392149309194,35347.9134180213,2580.6811511654355,2511.800488562313,213.36088993554586,37.669215398766326,162.504066269,730.6606819900001,381.92188722016,231.613501873064,336.47418389,245.894517275,499.63379591068,73.67024433899999,316.371013282,275.53481405893,411.450290727,53.4627159493,725.958924876,310.545294005,60.339354539,170.124866940006,22212.5252138145,72579.14473327804,1877.9237920616,3019.572749592712,410.36432706498016,415.2379212394612,339.32509974733506,755.7560062857171,1429.0725612734702,282.7475625253316,458.2464235264658,258.6510912267238,1187.7612252431697,2088.3633380792835,406.5382669711696,568.0728400832855,2014.8550014361203,389.296000593375,199.5458899242349,198.68422228365156,19.587755004600762,322.6291874052815,165.32562050857666,542.2527359188741,544.2189146015878,41.684618063271046,3170.696242724323,251.36380257690325,2756.980958341489,206.912268422544,7077.354627613181,482.81416505761445
20,1577.6384631987294,15.976701098537887,2772.178316383734,29.628564639249817,1361.9457942178863,25.630159777589142,1734.94790947257,21.320125205354998,9213.242779812677,72.84942153852899,756.0992830445545,5.152050002012402,1456.5945770235267,28.74146363438922,1460.002216666052,24.235344652319327,1759.1428681008538,17.849090130534023,506.78036631122444,8.99163081489678,2499.000508125528,40.827749870251864,14224.970526128951,415.02148427083335,9734.568789793137,1598.13083625,8011.872526240646,10582.02402731338,517.5741359166666,3831.752674621129,764.9263341666666,2141.576015482712,764.9263341666666,72902.0,1651.7463891666666,1245.6156332221872,863.4360502083332,35991.20265896921,863.4360502083332,971.4968231083403,12646.171502615496,1694.1099472916665,21036.635048180033,17290.271765726808,609.9109516041666,20952.207779757107,1201.6882454166666,20038.788099103836,42585.73983616853,5462.580209733214,32089.336982796638,8342.656788898372,114617.38135211213,62663.00680521378,2470.9795509423084,76661.90859521249,6603.209269421554,83161.92597357696,4925.51068388612,1846.3940221116793,28.85456235679885,49.141202523789914,193.866796093,863.2617299844,458.025187675296,280.79059503589,431.44171999,305.343956303,605.8500009033,91.344960999,368.908630048,351.21970239937,525.558920876,70.3615855733,860.086240778,404.06440784,75.28547158,214.15360960258,22962.939315985,88666.5202024064,1884.4895875166,3019.572749592712,487.8682900659824,479.2924618316227,416.4515704630881,961.6771136895153,1667.6460959288108,327.50470147846204,587.9778348190084,303.7228240819968,1503.3292818674254,2439.960473467316,494.1092196423809,697.2349073479988,2529.8108209324355,470.05465976608417,233.06053610694102,246.45156361722687,24.91653657269214,392.52051120829327,202.71920468505883,649.0494090015297,437.6333268949261,7.458834369434044,2564.8212477228767,32.559992862996296,2229.407362078301,31.906940398737788,5761.623499329601,60.360620790626854
21,3469.1517093963275,276.5399319543503,6429.838076394824,539.5578479766846,4518.31478554437,392.443386672996,4242.469265032666,367.3387124063447,17537.776143925737,1178.575993749313,1397.6290225557227,94.96694737672806,4506.734143680694,425.5514617860317,4781.719406546215,485.4115825518966,3226.3924703323864,252.91185466572642,1296.3979420425708,121.02721651270986,8358.563345775685,733.081882730301,16755.071362683455,415.02148427083335,11233.606811559735,1598.13083625,9471.114225423222,11825.866508635381,517.5741359166666,5067.219306603848,764.9263341666666,2943.412395471838,764.9263341666666,84734.0,1651.7463891666666,1791.874516312635,863.4360502083332,35968.996484671356,863.4360502083332,1075.4582483887548,17208.702175795755,1694.1099472916665,24675.223970411607,23085.594739949243,609.9109516041666,23694.243420836792,1201.6882454166666,18140.61283823233,38376.88984679568,4958.000375046519,28890.808433499402,7526.128683629652,102898.78957054747,80466.12803020404,2225.0395873498323,68984.3937742868,5961.978904301586,74651.5461867815,4443.779613123461,6079.866310724616,417.6950475303456,72.53510958340863,320.43577366,1409.091789434,757.30478487294,457.75629060234,642.2955631,494.119542222,902.8173559262,145.473427372,586.93070122,553.87410165356,800.374711007,114.969632025,1399.93409203,599.22174579,122.369320814,348.91625789244,24965.4816450465,141455.4670763618,1907.8931597637,3019.572749592712,708.2966344180114,747.5840130280185,580.7286760260481,1432.213175456506,2746.0871852375044,521.5513792664457,864.0278587991329,466.08041740962665,2342.1292006636636,4059.173542677386,766.6462118591891,1151.2020607458812,4194.863897205408,759.6488446228811,391.4419080041382,394.0288577338334,35.506402958618715,634.8814485584329,322.8415895734738,1082.9003335559228,1076.6861231620105,103.23293737322092,6512.4734106917895,595.9488988984376,5818.471911657114,496.73589265346527,15810.286315924328,1094.6852860604413
