,72 ramp_up,76 ramp_up,83 ramp_up,86 ramp_up,89 ramp_up,90 ramp_up,94 ramp_up,97 ramp_up,98 ramp_up,102 ramp_up,106 ramp_up,109 ramp_up,115 ramp_up,118 ramp_up,123 ramp_up,126 ramp_up,139 ramp_up,142 ramp_up,190 ramp_up,193 ramp_up,196 ramp_up
0,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.15393986411254,141.15393986411254,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
1,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,49.40404473804847,49.40404473804847,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
2,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.15133450008034,141.15133450008034,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
3,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.15426873042452,141.15426873042452,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
4,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.1563158366389,141.1563158366389,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
5,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.15914038272604,141.15914038272604,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
6,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,105.87156855623107,105.87156855623107,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
7,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.0440849354145,141.0440849354145,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
8,104.8739984542699,104.87470293428669,104.87405823914196,104.87351203746584,104.8728603398049,104.8728603398049,104.87419086756745,141.16081473847225,141.16081473847225,104.8749113458689,104.87240524313893,104.87331546975838,104.872487946217,104.87246278916427,104.872487946217,104.87393462166801,104.87402325547737,104.87246278916427,104.87393462166801,104.87402325547737,104.87393462166801
9,104.90066615875003,104.90172304079533,104.90073836038937,104.90026859598584,104.9000457208731,104.9000457208731,104.90094505402885,141.15969558978395,141.15969558978395,104.90192630574711,104.89971026992134,104.89936962588581,104.89984459042171,104.89980491403549,104.89984459042171,104.90064427021571,104.90069981617853,104.89980491403549,104.90064427021571,104.90069981617853,104.90064427021571
10,104.36465672617669,104.36570652650153,104.36473102940909,104.36433452750316,104.36444778271289,104.36444778271289,104.36488697399909,141.15958224609494,141.15958224609494,104.36601019307818,104.36313254320339,104.36107227622415,104.36437316226511,104.36432149642496,104.36437316226511,104.36467874021037,104.36470778958028,104.36432149642496,104.36467874021037,104.36470778958028,104.36467874021037
11,141.15246325540465,141.15375371308255,141.15255049563348,141.1524011426227,142.75080479554708,142.75080479554708,141.15269558786713,141.16211433653552,141.16211433653552,141.15592586013372,141.15237542283103,142.75647566592306,141.15259450943267,141.15253613224922,141.15259450943267,141.1526507119779,141.1526115714587,141.15253613224922,141.1526507119779,141.1526115714587,141.1526507119779
12,141.14744956455797,141.14892015782243,141.14795022118597,141.14752199355098,142.78890961625802,142.78890961625802,141.14827176615472,141.15877174237175,141.15877174237175,141.14974844514109,141.14779193890354,142.79884761186986,141.14827819156199,141.14821853544709,141.14827819156199,141.14831215536833,141.1479938817647,141.14821853544709,141.14831215536833,141.1479938817647,141.14831215536833
13,141.1566151105544,141.1580609541288,141.15670948581646,141.156577590109,142.7863057368777,142.7863057368777,141.15681536493685,141.15970014834966,141.15970014834966,141.15931453674784,141.15663313984078,142.79898308174597,141.15664774589823,141.15661079815618,141.15664774589823,141.15673967321345,141.1567058041619,141.15661079815618,141.15673967321345,141.1567058041619,141.15673967321345
14,141.1481349791975,141.1529053073591,141.1482027475904,141.14795258080085,141.14872255279806,141.14872255279806,141.14870106975104,141.159294707526,141.159294707526,141.15400123594372,141.14776018176417,141.15892229233577,141.14798924249772,141.1479252380159,141.14798924249772,141.14814601541002,141.14818624548207,141.1479252380159,141.14814601541002,141.14818624548207,141.14814601541002
15,100.71409055805634,100.71438685344583,100.714096976988,100.71378221126179,100.71315952596342,100.71315952596342,100.71424631978516,100.72567726608577,100.72567726608577,100.71434571284408,100.71219373979693,100.71688604359224,100.71308475565456,100.71304444779526,100.71308475565456,100.71398753752874,100.71406474275864,100.71304444779526,100.71398753752874,100.71406474275864,100.71398753752874
16,104.9072187803904,104.90724493528614,104.90722676025507,104.90706039504039,104.90679168840143,104.90679168840143,104.90725468144228,104.89758759050528,104.89758759050528,104.90708270809955,104.90642919246238,104.91599423457228,104.90669750752568,104.90667992241652,104.90669750752568,104.90724779007724,104.90728993531229,104.90667992241652,104.90724779007724,104.90728993531229,104.90724779007724
17,51.13665864590439,51.13678477689609,51.13675513432099,51.13666180307155,51.13662516389377,51.13662516389377,51.136836825624414,51.14694299497387,51.14694299497387,51.13667449428249,51.136308089478916,51.149622859000374,51.13639901274291,51.13640299876715,51.13639901274291,51.13681655327673,51.13678631529183,51.13640299876715,51.13681655327673,51.13678631529183,51.13681655327673
18,53.268717148401265,53.26860571627185,53.268725073759924,53.268322596497455,53.26712140271411,53.26712140271411,53.26875967632077,53.278683717684544,53.278683717684544,53.268169876824686,53.26722126089771,53.273870659530075,53.267137212635134,53.26711341147893,53.267137212635134,53.26870487334236,53.26876099155925,53.26711341147893,53.26870487334236,53.26876099155925,53.26870487334236
19,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
20,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
21,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
22,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
23,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,101.87227398043251,101.87227398043251,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
24,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,101.87186183134145,101.87186183134145,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
25,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,76.40395848952721,76.40395848952721,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
26,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,76.53399514721241,76.53399514721241,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
27,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,101.86836920850874,101.86836920850874,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
28,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.15948428966294,141.15948428966294,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
29,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,141.15784407242427,141.15784407242427,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
30,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
31,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
32,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
33,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715,10.714285714285715
