name,bus0,bus1,carrier,x,r,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,lifetime,capital_cost,length,num_parallel,geom,v_nom,x_pu_eff,r_pu_eff,s_nom_opt,country
0,0,10,AC,11.184207203578667,1.365645830552647,7.394903233599223e-05,5140.0,True,5140.0,15405.552702840621,0.6392996108949416,40.0,19.525118625579022,121.34281468760227,8.0,,380.0,7.745295847353648e-05,9.457381098010021e-06,5804.409316212164,DE
1,0,11,AC,385.8132912139893,111.55073283156773,8.827900701693934e-05,520.0,True,520.0,1554.6888048738242,0.5,40.0,44.890888360404574,174.04809803800887,2.0,,380.0,0.0026718371967727793,0.000772512000218613,521.2283537955226,DE
10,1,9,AC,39.86330455622889,4.441111427810228,4.591782939563146e-06,3580.0,True,3580.0,10741.486288219148,0.6999999999999998,40.0,22.559364186201737,317.94466549032364,2.0,,380.0,0.0002760616659018621,3.075561930616502e-05,3582.0734204977107,DE
11,10,11,AC,9.155202829983814,1.0541033630543601,0.0001679767296748908,4100.0,True,4100.0,12296.175093092972,0.6746341463414633,40.0,59.88487400195269,160.35016604914838,4.0,,380.0,6.340168164808735e-05,7.299884785695015e-06,7440.706582616662,DE
12,10,3,AC,7.8515035366818,0.9182838267990002,0.00035652991366341274,4360.0,True,4360.0,13850.863897966796,0.6642201834862385,39.99999999999999,65.28610004511671,178.09845923070273,5.0,,380.0,5.4373293190317174e-05,6.35930627977147e-06,12277.772980349615,DE
13,10,6,AC,2.007723829905294,0.25712223074250984,0.0008939084263822364,14640.0,True,14640.0,50880.72452314333,0.6751366120218578,40.0,25.08625278923802,93.19446265787339,17.0,,380.0,1.390390463923334e-05,1.7806248666378797e-06,22994.78234221138,DE
14,11,3,AC,22.804955744933658,2.8714553198866963,0.00010933353809383063,4620.0,True,4620.0,16960.241507714447,0.7,40.0,85.29513072548292,233.40095214454024,4.0,,380.0,0.00015792905640535775,1.988542465295496e-05,4620.533679633461,DE
15,11,5,AC,11.641233801227111,1.3406223968533346,4.659938684153386e-06,8200.0,True,8200.0,24592.350186185948,0.6746341463414635,40.0,69.78100696690454,195.4063972175852,8.0,,380.0,8.061796261237611e-05,9.284088620867968e-06,8200.677139360829,DE
16,11,7,AC,11.328318474414528,1.776189697147285,0.0002261198879350076,6960.0,True,6960.0,32507.129556452688,0.6775862068965517,40.0,54.39491440837514,158.4443485799463,10.0,,380.0,7.845095896408953e-05,1.2300482667224965e-05,6960.664182114308,DE
17,11,9,AC,692.0581075417692,200.09520565429267,0.00015500490170195636,520.0,True,520.0,1554.6888048738242,0.5,40.0,79.93073838842315,309.9023766156837,2.0,,380.0,0.004792646174111975,0.0013857008701820821,520.1207076845197,DE
18,12,13,AC,17.499233290750507,2.2343727661137085,0.0002926680811768471,5140.0,True,5140.0,20069.619117462094,0.6595330739299611,40.0,39.58768795864031,174.53174623872667,7.0,,380.0,0.00012118582611323065,1.5473495610205737e-05,5141.4254200576115,DE
19,12,2,AC,6.440142484881283,0.7336954583782329,0.0015866684146065228,11780.0,True,11780.0,36888.52527927891,0.6823429541595925,39.99999999999999,79.36665867761374,159.63976681207464,10.0,,380.0,4.459932468754351e-05,5.080993479073635e-06,11780.437863649855,DE
2,0,13,AC,13.104938295074847,4.14524506942846,0.0008452789373422441,3380.0,True,3380.0,13992.199243864416,0.5615384615384615,40.0,42.20196278753585,105.80312475691187,11.0,,380.0,9.07544203260031e-05,2.8706683306291275e-05,6209.732928460395,DE
20,12,43785,AC,9.12696969790907,1.016821830706832,8.85909047324324e-07,3580.0,True,3580.0,10741.486288219148,0.6999999999999997,40.0,3.0581697189306096,161.50325860870268,2.0,,380.0,6.32061613428606e-05,7.041702428717673e-06,7961.899496294444,NL
21,12,7,AC,0.014787763231814001,0.0,0.001235368023883257,20480.0,True,18280.0,inf,0.6455078125,40.0,286.21102589915483,118.58527926717751,28.0,,380.0,1.0240833263029086e-07,0.0,26724.397203506556,DE
22,12,9,AC,12.292231984490705,1.3926683553401258,0.00011113260309768516,7680.0,True,7680.0,23037.661381312122,0.6864583333333333,40.0,26.291495966827707,201.23181802558244,5.0,,380.0,8.512626028040655e-05,9.64451769626126e-06,7682.021267519026,DE
23,13,43785,AC,5.300127369538218,0.59047882580322,1.4066938136405108e-06,3580.0,True,3580.0,10741.486288219148,0.7,40.0,2.915416595593082,126.23520926590373,2.0,,380.0,3.670448316854721e-05,4.089188544343628e-06,10741.314490698309,NL
24,13,7,AC,5.243088628531833,0.6288681162111296,0.0016096038097152935,8720.0,True,8720.0,41552.591693900395,0.6761467889908257,39.99999999999999,60.56313706119067,126.74270152217233,9.0,,380.0,3.630947803692405e-05,4.355042356032754e-06,11016.742875466107,DE
25,14,4,AC,51.45882768620213,5.7329487553802645,0.0009013969137104416,1790.0,True,1790.0,10741.486288219148,0.7,40.0,160.0025294331314,205.0023552337609,1.0,,380.0,0.0003563630726191283,3.9701861186843935e-05,1790.4196972028349,DE
26,14,8,AC,9.31033517579838,1.4016485652301904,0.0033842648471312693,10830.0,True,10830.0,49467.371064167135,0.6471837488457987,40.0,108.86468817367415,183.697148017552,14.0,,380.0,6.447600537256497e-05,9.706707515444531e-06,10830.486491363272,DE
27,14,9,AC,11.871617234688182,1.5254459006405177,0.0013743465495934673,7450.0,True,7450.0,30811.105405681246,0.6720805369127517,40.0,67.42511290447068,177.72963308428552,6.0,,380.0,8.221341575268824e-05,1.056402978282907e-05,7450.322569087274,DE
28,15,4,AC,5.079056904062443,0.6299847300842953,0.0037712614840675917,11070.0,True,11070.0,58512.833201614834,0.6804878048780487,40.0,74.46784835259687,123.43321763697678,9.0,,380.0,3.517352426636041e-05,4.3627751390879175e-06,11070.674479578749,DE
29,15,43777,AC,3.2778743277698603,0.40567166376889774,4.425089187646993e-05,24110.0,True,24110.0,85701.48628821915,0.6892160929075073,40.0,5.796621303739286,168.80350528293715,19.0,,380.0,2.269996071862784e-05,2.8093605524161894e-06,24121.933894647726,CH
3,0,6,AC,7.5263105496043625,0.8384924999106789,0.0021074654442469446,7160.0,True,7160.0,10741.486288219148,0.7,40.0,93.30198054591825,119.54264615473741,2.0,,380.0,5.212126419393603e-05,5.8067347639243686e-06,7160.163354682731,DE
30,15,43781,AC,27.712511179445283,3.2698963448225564,8.963821277609586e-06,5890.0,True,5890.0,19981.48628821915,0.7,39.99999999999999,11.441799526684322,447.5372577376634,4.0,,380.0,0.00019191489736457951,2.264471152924208e-05,7965.103221275831,FR
31,15,9,AC,3.796162959222736,0.46944232250796697,0.005294324080961156,19750.0,True,19750.0,73918.38590445546,0.6894683544303797,40.0,103.42930318194732,159.8928495765068,13.0,,380.0,2.6289217169132522e-05,3.2509856129360593e-06,19750.19151394976,DE
32,2,43781,AC,19.428475031098348,2.3826341282386543,5.0148094131166025e-06,6930.0,True,6930.0,16981.48628821915,0.6699855699855699,40.0,9.45235796947773,441.70415180106727,5.0,,380.0,0.00013454622597713537,1.6500236345143036e-05,13049.237728998281,FR
33,2,43784,AC,7.885305338601699,2.7358667561701724,5.881204022025758e-05,3120.0,True,3120.0,12480.0,0.7,40.0,16.337414866781216,70.64147093121616,5.0,,380.0,5.46073776911475e-05,1.894644567984884e-05,4554.303801797529,LU
34,2,9,AC,2.4655122642751444,0.310577421991834,0.0030123765508667045,21570.0,True,21570.0,89465.27395319368,0.6734816875289754,40.0,55.39782956557534,109.5235714680153,20.0,,380.0,1.7074184655645043e-05,2.150813171688601e-06,21570.40591126754,DE
35,3,43787,AC,37.19200626448041,4.143505985397475,0.0021867572489137174,3580.0,True,3580.0,14320.0,0.7,40.0,200.46684771571518,342.46271875499156,2.0,,380.0,0.00025756237025263446,2.8694639788071155e-05,3823.0210504873444,PL
36,3,5,AC,0.003180193455238698,0.0,7.115313393404307e-05,21180.0,True,6180.0,inf,0.6852691218130311,40.0,1661.8081566351375,156.63094548422933,11.0,,380.0,2.202350038253946e-08,0.0,9682.104253632486,DE
37,4,43775,AC,11.844219683970024,1.7110329911187843,0.00011353757783718345,8770.0,True,8770.0,31501.48628821915,0.6817559863169897,40.0,22.052250914294895,220.33875691315245,9.0,,380.0,8.202368202195308e-05,1.1849258941265819e-05,8773.007036422516,AT
38,4,8,AC,7.008354698179722,0.8840368471617821,0.0014259208405718391,9760.0,True,9760.0,44661.96930364804,0.6680327868852458,40.0,66.32337188844669,136.8856674668585,11.0,,380.0,4.8534312314264e-05,6.1221388307602636e-06,9760.896747016148,DE
39,4,9,AC,27.291859434780513,4.422938367127892,0.0014260545439927542,3610.0,True,3610.0,24733.685532083568,0.685595567867036,40.0,134.33788922187395,202.2810479966791,4.0,,380.0,0.00018900179663975425,3.0629767085373216e-05,3610.26626375648,DE
4,0,7,AC,4.600081494765947,0.6395615919381804,0.00047597450362076466,6180.0,True,6180.0,21624.307922335916,0.649514563106796,40.0,42.43105510183121,156.78180070358482,10.0,,380.0,3.185652004685559e-05,4.429096897078812e-06,19409.07422633907,DE
40,43775,43777,AC,24.720204014563162,3.0146590261662385,0.006971041646166143,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,293.7748918087996,401.96924938943334,4.0,,380.0,0.00017119254857730722,2.0877140070403315e-05,6792.475909655904,ATCH
41,43775,43778,AC,23.386699137149797,2.852036480140219,0.002939502365484891,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,185.5212354625714,253.88634194242064,2.6703601108033244,,380.0,0.00016195775025727006,1.975094515332562e-05,4534.824363333149,ATCZ
42,43775,8,AC,9.934354093347656,3.027707009587864,0.0009954499661356782,8080.0,True,8080.0,31269.37760974765,0.5772277227722772,40.0,13.499734952458825,112.24468993502437,19.0,,380.0,6.879746602041314e-05,2.0967500066397953e-05,8084.290196621852,AT
43,43776,43781,AC,16.729674513753764,2.0402042089943615,0.01312426854221747,11326.955925404958,True,11326.955925404958,45307.82370161983,0.7,40.0,331.49020481726296,453.73185086841903,6.670360110803324,,380.0,0.00011585647170189587,1.4128838012426326e-05,11329.374513233739,BEFR
44,43776,43784,AC,22.1497945796989,2.7011944609388903,0.0011087614617821574,1138.340254961794,True,1138.340254961794,4553.361019847176,0.7,40.0,110.88440126393482,151.7476169130087,0.6703601108033241,,380.0,0.00015339192922229154,1.8706332831986774e-05,3056.7307699302714,BELU
45,43776,43785,AC,7.435818689408599,0.9068071572449509,0.005106374947297787,6792.41044696211,True,6792.41044696211,27169.64178784844,0.7,40.0,137.90016311564622,188.68558083512778,4.0,,380.0,5.14945892618324e-05,6.279827958760047e-06,10732.154064374008,BENL
46,43777,43781,AC,11.80058790980121,1.4390960865611235,0.013354787708212027,13603.636435328544,True,13603.636435328544,54414.54574131418,0.7,40.0,280.9569300593534,384.404341111123,8.011080332409971,,380.0,8.172152292106101e-05,9.966039380617198e-06,13604.10081762872,CHFR
47,43778,43787,AC,27.115023248391108,3.3067101522428177,0.00342859661225509,4534.545478442849,True,4534.545478442849,18138.181913771397,0.7,40.0,215.77626700106038,295.2440494523243,2.6703601108033244,,380.0,0.00018777716931018772,2.289965479392533e-05,4537.314836066678,CZPL
48,43778,8,AC,32.620188967175544,3.6341651904652803,5.250443417439706e-05,3580.0,True,3580.0,14320.0,0.7,40.0,30.669177454052157,260.55104842123495,2.0,,380.0,0.00022590158564526,2.5167348964441e-05,3581.916130421494,CZ
49,43779,6,AC,9.44578943911902,1.2616991698732924,8.044835288884802e-06,4900.0,True,4900.0,16021.486288219148,0.6885714285714285,40.0,11.602278080865792,194.47077380146922,5.0,,380.0,6.541405428752784e-05,8.737528877238868e-06,9174.143209633747,DK
5,1,11,AC,20.81022689229948,2.318440016802972,0.001489929120315499,3580.0,True,3580.0,10741.486288219148,0.7,40.0,130.58871501184453,167.31606830982446,2.0,,380.0,0.0001441151446835144,1.6055678786724184e-05,3580.11541582056,DE
50,43780,43788,AC,84.89710729354799,10.353305767505853,0.005985112027808957,3396.205223481055,True,3396.205223481055,13584.82089392422,0.7,40.0,504.3793062389404,690.2406862213894,2.0,,380.0,0.0005879301059109972,7.169879340378015e-05,3396.302048078503,DKSE
51,43781,9,AC,347.03114363032114,100.3376023801001,6.70212117331026e-09,520.0,True,520.0,2080.0,0.5,40.0,0.36972629318512884,519.3500713515788,1.0,,380.0,0.0024032627675229998,0.0006948587422444605,1955.8035475546487,FR
52,43786,43788,AC,23.45358371919655,2.8601931364873843,0.007768192873537306,7361.580574443006,True,7361.580574443006,29446.322297772025,0.7,40.0,302.0508938800316,413.3163382705563,4.335180055401662,,380.0,0.00016242093988363263,1.980743169312593e-05,7361.616989775661,NOSE
53,7,9,AC,9.371828509738217,1.0795025294741192,0.00429105785894069,12300.0,True,12300.0,26147.038991059773,0.6746341463414635,40.0,122.72871811347719,236.12624730146186,11.0,,380.0,6.490185948572172e-05,7.475779289986975e-06,12300.307742707224,DE
6,1,14,AC,0.00782530301561438,0.0,0.0010774912233247043,17460.0,True,13860.0,inf,0.6230240549828179,40.0,689.5098207710638,159.90139764084248,19.0,,380.0,5.419184913860374e-08,0.0,13860.194059061992,DE
7,1,43778,AC,31.47256145049237,3.506310910854477,0.00012778090824198642,3580.0,True,3580.0,14320.0,0.7,40.0,47.2032296104423,251.29602253530743,2.0,,380.0,0.00021795402666545963,2.4281931515612723e-05,3581.070483949753,CZ
8,1,43787,AC,31.506747098581425,3.5698098380948906,3.432719794210887e-08,3840.0,True,3840.0,11781.486288219148,0.6864583333333333,40.0,0.7488436245373395,356.6599100170399,3.0,,380.0,0.00021819076938075778,2.472167477905049e-05,5484.583384498834,PL
9,1,5,AC,3.4385625899781744,0.38958111665439493,0.001424742142824851,19200.0,True,19200.0,69112.98414393637,0.6864583333333334,40.0,53.64622236656258,140.6980435413583,13.0,,380.0,2.381276031840841e-05,2.697930170736807e-06,19200.876774981087,DE
